image_id,split,image_souce_url,label_source_url,tiff_image_path,tif_label_path,png_image_path,png_label_path
16078855_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16078855_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16078855_15.tif,tiff/train/16078855_15.tiff,tiff/train_labels/16078855_15.tif,png/train/16078855_15.png,png/train_labels/16078855_15.png
16078885_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16078885_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16078885_15.tif,tiff/train/16078885_15.tiff,tiff/train_labels/16078885_15.tif,png/train/16078885_15.png,png/train_labels/16078885_15.png
16078900_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16078900_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16078900_15.tif,tiff/train/16078900_15.tiff,tiff/train_labels/16078900_15.tif,png/train/16078900_15.png,png/train_labels/16078900_15.png
16078915_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16078915_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16078915_15.tif,tiff/train/16078915_15.tiff,tiff/train_labels/16078915_15.tif,png/train/16078915_15.png,png/train_labels/16078915_15.png
16078930_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16078930_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16078930_15.tif,tiff/train/16078930_15.tiff,tiff/train_labels/16078930_15.tif,png/train/16078930_15.png,png/train_labels/16078930_15.png
16078945_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16078945_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16078945_15.tif,tiff/train/16078945_15.tiff,tiff/train_labels/16078945_15.tif,png/train/16078945_15.png,png/train_labels/16078945_15.png
16078960_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16078960_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16078960_15.tif,tiff/train/16078960_15.tiff,tiff/train_labels/16078960_15.tif,png/train/16078960_15.png,png/train_labels/16078960_15.png
16228825_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16228825_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16228825_15.tif,tiff/train/16228825_15.tiff,tiff/train_labels/16228825_15.tif,png/train/16228825_15.png,png/train_labels/16228825_15.png
16228840_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16228840_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16228840_15.tif,tiff/train/16228840_15.tiff,tiff/train_labels/16228840_15.tif,png/train/16228840_15.png,png/train_labels/16228840_15.png
16228855_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16228855_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16228855_15.tif,tiff/train/16228855_15.tiff,tiff/train_labels/16228855_15.tif,png/train/16228855_15.png,png/train_labels/16228855_15.png
16228870_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16228870_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16228870_15.tif,tiff/train/16228870_15.tiff,tiff/train_labels/16228870_15.tif,png/train/16228870_15.png,png/train_labels/16228870_15.png
16228885_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16228885_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16228885_15.tif,tiff/train/16228885_15.tiff,tiff/train_labels/16228885_15.tif,png/train/16228885_15.png,png/train_labels/16228885_15.png
16228900_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16228900_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16228900_15.tif,tiff/train/16228900_15.tiff,tiff/train_labels/16228900_15.tif,png/train/16228900_15.png,png/train_labels/16228900_15.png
16228915_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16228915_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16228915_15.tif,tiff/train/16228915_15.tiff,tiff/train_labels/16228915_15.tif,png/train/16228915_15.png,png/train_labels/16228915_15.png
16228930_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16228930_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16228930_15.tif,tiff/train/16228930_15.tiff,tiff/train_labels/16228930_15.tif,png/train/16228930_15.png,png/train_labels/16228930_15.png
16228945_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16228945_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16228945_15.tif,tiff/train/16228945_15.tiff,tiff/train_labels/16228945_15.tif,png/train/16228945_15.png,png/train_labels/16228945_15.png
16228960_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16228960_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16228960_15.tif,tiff/train/16228960_15.tiff,tiff/train_labels/16228960_15.tif,png/train/16228960_15.png,png/train_labels/16228960_15.png
16378825_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16378825_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16378825_15.tif,tiff/train/16378825_15.tiff,tiff/train_labels/16378825_15.tif,png/train/16378825_15.png,png/train_labels/16378825_15.png
16378840_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16378840_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16378840_15.tif,tiff/train/16378840_15.tiff,tiff/train_labels/16378840_15.tif,png/train/16378840_15.png,png/train_labels/16378840_15.png
16378855_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16378855_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16378855_15.tif,tiff/train/16378855_15.tiff,tiff/train_labels/16378855_15.tif,png/train/16378855_15.png,png/train_labels/16378855_15.png
16828900_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16828900_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16828900_15.tif,tiff/train/16828900_15.tiff,tiff/train_labels/16828900_15.tif,png/train/16828900_15.png,png/train_labels/16828900_15.png
16828915_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16828915_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16828915_15.tif,tiff/train/16828915_15.tiff,tiff/train_labels/16828915_15.tif,png/train/16828915_15.png,png/train_labels/16828915_15.png
16828930_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16828930_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16828930_15.tif,tiff/train/16828930_15.tiff,tiff/train_labels/16828930_15.tif,png/train/16828930_15.png,png/train_labels/16828930_15.png
16978870_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16978870_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16978870_15.tif,tiff/train/16978870_15.tiff,tiff/train_labels/16978870_15.tif,png/train/16978870_15.png,png/train_labels/16978870_15.png
16978885_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16978885_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16978885_15.tif,tiff/train/16978885_15.tiff,tiff/train_labels/16978885_15.tif,png/train/16978885_15.png,png/train_labels/16978885_15.png
16978915_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16978915_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16978915_15.tif,tiff/train/16978915_15.tiff,tiff/train_labels/16978915_15.tif,png/train/16978915_15.png,png/train_labels/16978915_15.png
16978930_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16978930_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16978930_15.tif,tiff/train/16978930_15.tiff,tiff/train_labels/16978930_15.tif,png/train/16978930_15.png,png/train_labels/16978930_15.png
16978945_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/16978945_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/16978945_15.tif,tiff/train/16978945_15.tiff,tiff/train_labels/16978945_15.tif,png/train/16978945_15.png,png/train_labels/16978945_15.png
17128870_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17128870_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17128870_15.tif,tiff/train/17128870_15.tiff,tiff/train_labels/17128870_15.tif,png/train/17128870_15.png,png/train_labels/17128870_15.png
17128885_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17128885_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17128885_15.tif,tiff/train/17128885_15.tiff,tiff/train_labels/17128885_15.tif,png/train/17128885_15.png,png/train_labels/17128885_15.png
17128900_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17128900_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17128900_15.tif,tiff/train/17128900_15.tiff,tiff/train_labels/17128900_15.tif,png/train/17128900_15.png,png/train_labels/17128900_15.png
17128915_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17128915_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17128915_15.tif,tiff/train/17128915_15.tiff,tiff/train_labels/17128915_15.tif,png/train/17128915_15.png,png/train_labels/17128915_15.png
17128930_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17128930_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17128930_15.tif,tiff/train/17128930_15.tiff,tiff/train_labels/17128930_15.tif,png/train/17128930_15.png,png/train_labels/17128930_15.png
17128945_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17128945_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17128945_15.tif,tiff/train/17128945_15.tiff,tiff/train_labels/17128945_15.tif,png/train/17128945_15.png,png/train_labels/17128945_15.png
17128960_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17128960_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17128960_15.tif,tiff/train/17128960_15.tiff,tiff/train_labels/17128960_15.tif,png/train/17128960_15.png,png/train_labels/17128960_15.png
17278750_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17278750_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17278750_15.tif,tiff/train/17278750_15.tiff,tiff/train_labels/17278750_15.tif,png/train/17278750_15.png,png/train_labels/17278750_15.png
17278765_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17278765_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17278765_15.tif,tiff/train/17278765_15.tiff,tiff/train_labels/17278765_15.tif,png/train/17278765_15.png,png/train_labels/17278765_15.png
17278780_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17278780_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17278780_15.tif,tiff/train/17278780_15.tiff,tiff/train_labels/17278780_15.tif,png/train/17278780_15.png,png/train_labels/17278780_15.png
17278870_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17278870_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17278870_15.tif,tiff/train/17278870_15.tiff,tiff/train_labels/17278870_15.tif,png/train/17278870_15.png,png/train_labels/17278870_15.png
17278885_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17278885_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17278885_15.tif,tiff/train/17278885_15.tiff,tiff/train_labels/17278885_15.tif,png/train/17278885_15.png,png/train_labels/17278885_15.png
17278900_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17278900_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17278900_15.tif,tiff/train/17278900_15.tiff,tiff/train_labels/17278900_15.tif,png/train/17278900_15.png,png/train_labels/17278900_15.png
17278915_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17278915_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17278915_15.tif,tiff/train/17278915_15.tiff,tiff/train_labels/17278915_15.tif,png/train/17278915_15.png,png/train_labels/17278915_15.png
17278930_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17278930_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17278930_15.tif,tiff/train/17278930_15.tiff,tiff/train_labels/17278930_15.tif,png/train/17278930_15.png,png/train_labels/17278930_15.png
17278945_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17278945_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17278945_15.tif,tiff/train/17278945_15.tiff,tiff/train_labels/17278945_15.tif,png/train/17278945_15.png,png/train_labels/17278945_15.png
17278960_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17278960_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17278960_15.tif,tiff/train/17278960_15.tiff,tiff/train_labels/17278960_15.tif,png/train/17278960_15.png,png/train_labels/17278960_15.png
17428735_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17428735_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17428735_15.tif,tiff/train/17428735_15.tiff,tiff/train_labels/17428735_15.tif,png/train/17428735_15.png,png/train_labels/17428735_15.png
17428750_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17428750_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17428750_15.tif,tiff/train/17428750_15.tiff,tiff/train_labels/17428750_15.tif,png/train/17428750_15.png,png/train_labels/17428750_15.png
17428765_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17428765_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17428765_15.tif,tiff/train/17428765_15.tiff,tiff/train_labels/17428765_15.tif,png/train/17428765_15.png,png/train_labels/17428765_15.png
17428780_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17428780_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17428780_15.tif,tiff/train/17428780_15.tiff,tiff/train_labels/17428780_15.tif,png/train/17428780_15.png,png/train_labels/17428780_15.png
17428855_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17428855_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17428855_15.tif,tiff/train/17428855_15.tiff,tiff/train_labels/17428855_15.tif,png/train/17428855_15.png,png/train_labels/17428855_15.png
17428870_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17428870_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17428870_15.tif,tiff/train/17428870_15.tiff,tiff/train_labels/17428870_15.tif,png/train/17428870_15.png,png/train_labels/17428870_15.png
17428885_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17428885_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17428885_15.tif,tiff/train/17428885_15.tiff,tiff/train_labels/17428885_15.tif,png/train/17428885_15.png,png/train_labels/17428885_15.png
17428900_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17428900_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17428900_15.tif,tiff/train/17428900_15.tiff,tiff/train_labels/17428900_15.tif,png/train/17428900_15.png,png/train_labels/17428900_15.png
17428915_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17428915_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17428915_15.tif,tiff/train/17428915_15.tiff,tiff/train_labels/17428915_15.tif,png/train/17428915_15.png,png/train_labels/17428915_15.png
17428930_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17428930_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17428930_15.tif,tiff/train/17428930_15.tiff,tiff/train_labels/17428930_15.tif,png/train/17428930_15.png,png/train_labels/17428930_15.png
17428945_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17428945_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17428945_15.tif,tiff/train/17428945_15.tiff,tiff/train_labels/17428945_15.tif,png/train/17428945_15.png,png/train_labels/17428945_15.png
17428960_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17428960_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17428960_15.tif,tiff/train/17428960_15.tiff,tiff/train_labels/17428960_15.tif,png/train/17428960_15.png,png/train_labels/17428960_15.png
17428975_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17428975_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17428975_15.tif,tiff/train/17428975_15.tiff,tiff/train_labels/17428975_15.tif,png/train/17428975_15.png,png/train_labels/17428975_15.png
17578720_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17578720_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17578720_15.tif,tiff/train/17578720_15.tiff,tiff/train_labels/17578720_15.tif,png/train/17578720_15.png,png/train_labels/17578720_15.png
17578735_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17578735_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17578735_15.tif,tiff/train/17578735_15.tiff,tiff/train_labels/17578735_15.tif,png/train/17578735_15.png,png/train_labels/17578735_15.png
17578750_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17578750_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17578750_15.tif,tiff/train/17578750_15.tiff,tiff/train_labels/17578750_15.tif,png/train/17578750_15.png,png/train_labels/17578750_15.png
17578765_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17578765_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17578765_15.tif,tiff/train/17578765_15.tiff,tiff/train_labels/17578765_15.tif,png/train/17578765_15.png,png/train_labels/17578765_15.png
17578780_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17578780_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17578780_15.tif,tiff/train/17578780_15.tiff,tiff/train_labels/17578780_15.tif,png/train/17578780_15.png,png/train_labels/17578780_15.png
17578795_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17578795_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17578795_15.tif,tiff/train/17578795_15.tiff,tiff/train_labels/17578795_15.tif,png/train/17578795_15.png,png/train_labels/17578795_15.png
17578840_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17578840_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17578840_15.tif,tiff/train/17578840_15.tiff,tiff/train_labels/17578840_15.tif,png/train/17578840_15.png,png/train_labels/17578840_15.png
17578855_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17578855_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17578855_15.tif,tiff/train/17578855_15.tiff,tiff/train_labels/17578855_15.tif,png/train/17578855_15.png,png/train_labels/17578855_15.png
17578870_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17578870_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17578870_15.tif,tiff/train/17578870_15.tiff,tiff/train_labels/17578870_15.tif,png/train/17578870_15.png,png/train_labels/17578870_15.png
17578885_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17578885_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17578885_15.tif,tiff/train/17578885_15.tiff,tiff/train_labels/17578885_15.tif,png/train/17578885_15.png,png/train_labels/17578885_15.png
17578900_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17578900_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17578900_15.tif,tiff/train/17578900_15.tiff,tiff/train_labels/17578900_15.tif,png/train/17578900_15.png,png/train_labels/17578900_15.png
17578915_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17578915_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17578915_15.tif,tiff/train/17578915_15.tiff,tiff/train_labels/17578915_15.tif,png/train/17578915_15.png,png/train_labels/17578915_15.png
17578930_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17578930_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17578930_15.tif,tiff/train/17578930_15.tiff,tiff/train_labels/17578930_15.tif,png/train/17578930_15.png,png/train_labels/17578930_15.png
17578945_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17578945_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17578945_15.tif,tiff/train/17578945_15.tiff,tiff/train_labels/17578945_15.tif,png/train/17578945_15.png,png/train_labels/17578945_15.png
17578960_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17578960_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17578960_15.tif,tiff/train/17578960_15.tiff,tiff/train_labels/17578960_15.tif,png/train/17578960_15.png,png/train_labels/17578960_15.png
17578975_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17578975_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17578975_15.tif,tiff/train/17578975_15.tiff,tiff/train_labels/17578975_15.tif,png/train/17578975_15.png,png/train_labels/17578975_15.png
17578990_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17578990_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17578990_15.tif,tiff/train/17578990_15.tiff,tiff/train_labels/17578990_15.tif,png/train/17578990_15.png,png/train_labels/17578990_15.png
17728705_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17728705_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17728705_15.tif,tiff/train/17728705_15.tiff,tiff/train_labels/17728705_15.tif,png/train/17728705_15.png,png/train_labels/17728705_15.png
17728720_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17728720_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17728720_15.tif,tiff/train/17728720_15.tiff,tiff/train_labels/17728720_15.tif,png/train/17728720_15.png,png/train_labels/17728720_15.png
17728735_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17728735_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17728735_15.tif,tiff/train/17728735_15.tiff,tiff/train_labels/17728735_15.tif,png/train/17728735_15.png,png/train_labels/17728735_15.png
17728750_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17728750_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17728750_15.tif,tiff/train/17728750_15.tiff,tiff/train_labels/17728750_15.tif,png/train/17728750_15.png,png/train_labels/17728750_15.png
17728765_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17728765_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17728765_15.tif,tiff/train/17728765_15.tiff,tiff/train_labels/17728765_15.tif,png/train/17728765_15.png,png/train_labels/17728765_15.png
17728780_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17728780_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17728780_15.tif,tiff/train/17728780_15.tiff,tiff/train_labels/17728780_15.tif,png/train/17728780_15.png,png/train_labels/17728780_15.png
17728795_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17728795_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17728795_15.tif,tiff/train/17728795_15.tiff,tiff/train_labels/17728795_15.tif,png/train/17728795_15.png,png/train_labels/17728795_15.png
17728810_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17728810_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17728810_15.tif,tiff/train/17728810_15.tiff,tiff/train_labels/17728810_15.tif,png/train/17728810_15.png,png/train_labels/17728810_15.png
17728855_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17728855_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17728855_15.tif,tiff/train/17728855_15.tiff,tiff/train_labels/17728855_15.tif,png/train/17728855_15.png,png/train_labels/17728855_15.png
17728870_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17728870_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17728870_15.tif,tiff/train/17728870_15.tiff,tiff/train_labels/17728870_15.tif,png/train/17728870_15.png,png/train_labels/17728870_15.png
17728885_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17728885_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17728885_15.tif,tiff/train/17728885_15.tiff,tiff/train_labels/17728885_15.tif,png/train/17728885_15.png,png/train_labels/17728885_15.png
17728900_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17728900_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17728900_15.tif,tiff/train/17728900_15.tiff,tiff/train_labels/17728900_15.tif,png/train/17728900_15.png,png/train_labels/17728900_15.png
17728915_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17728915_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17728915_15.tif,tiff/train/17728915_15.tiff,tiff/train_labels/17728915_15.tif,png/train/17728915_15.png,png/train_labels/17728915_15.png
17728930_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17728930_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17728930_15.tif,tiff/train/17728930_15.tiff,tiff/train_labels/17728930_15.tif,png/train/17728930_15.png,png/train_labels/17728930_15.png
17728945_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17728945_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17728945_15.tif,tiff/train/17728945_15.tiff,tiff/train_labels/17728945_15.tif,png/train/17728945_15.png,png/train_labels/17728945_15.png
17728960_15,train,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/sat/17728960_15.tiff,http://www.cs.toronto.edu/~vmnih/data/mass_roads/train/map/17728960_15.tif,tiff/train/17728960_15.tiff,tiff/train_labels/17728960_15.tif,png/train/17728960_15.png,png/train_labels/17728960_15.png
